trial	mean_acc	n_ok_folds	n_fail_folds	params_json
4438	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
4439	0.6909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
4440	0.6909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
4441	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
4442	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
4443	0.6909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
4444	0.6909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
4445	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
4446	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
4447	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
4448	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
4449	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
4450	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
4451	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
4452	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
4453	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
4454	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
4455	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
4456	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
4457	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
4458	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
4459	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
4460	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution2"}
4461	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution1"}
4462	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution2"}
4463	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
4464	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
4465	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
4466	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
4467	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
4468	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
4469	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
4470	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
4471	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
4472	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
4473	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
4474	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
4475	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
4476	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
4477	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
4478	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
4479	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
4480	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
4481	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
4482	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
4483	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
4484	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
4485	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
4486	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
4487	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
4488	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
4489	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
4490	0.509090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
4491	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
4492	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
4493	0.5181818181818182	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
4494	0.5181818181818182	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
4495	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
4496	0.4909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "sin", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
4497	0.6727272727272728	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
4498	0.6727272727272728	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
4499	0.5999999999999999	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
4500	0.5999999999999999	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
4501	0.6727272727272728	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
4502	0.6727272727272728	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
4503	0.5727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
4504	0.5727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
4505	0.6727272727272728	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
4506	0.6727272727272728	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
4507	0.5636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
4508	0.5636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
4509	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
4510	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
4511	0.5636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
